Open,High,Low,Close,Volume,Date
97515.0,97974.0,97237.0,97591.0,335.74480408,2025-02-15
97591.0,97727.0,96066.0,96132.0,445.57381146,2025-02-16
96066.0,97014.0,95227.0,95772.0,800.63807134,2025-02-17
95779.0,96714.0,93340.0,95612.0,1415.52902397,2025-02-18
95612.0,96866.0,95011.0,96642.0,1420.10472761,2025-02-19
96639.0,98758.0,96439.0,98337.0,1681.57650135,2025-02-20
98335.0,99508.0,94805.0,96131.0,2838.77561898,2025-02-21
96137.0,96967.0,95750.0,96572.0,795.72262624,2025-02-22
96571.0,96666.0,95260.0,96262.0,539.9144753,2025-02-23
96264.0,96492.0,91330.0,91554.0,1692.14741385,2025-02-24
91516.0,92512.0,85953.0,88576.0,4284.62546279,2025-02-25
88573.0,89279.0,82133.0,84071.0,3118.75478282,2025-02-26
84150.0,86988.0,82615.0,84639.0,2559.94908433,2025-02-27
84621.0,85082.0,78197.0,84321.0,3567.36797341,2025-02-28
84316.0,86517.0,83803.0,86033.0,1461.96601707,2025-03-01
86031.0,95152.0,85029.0,94273.0,3153.02965002,2025-03-02
94272.0,94422.0,85069.0,86160.0,2856.70424439,2025-03-03
86161.0,88922.0,81463.0,87240.0,3206.20571035,2025-03-04
87262.0,90993.0,86397.0,90611.0,1832.66540574,2025-03-05
90590.0,92790.0,87835.0,89918.0,2169.68972472,2025-03-06
89922.0,91277.0,84713.0,86759.0,3286.78015466,2025-03-07
86754.0,86861.0,85190.0,86192.0,579.74911104,2025-03-08
86204.0,86469.0,80000.0,80708.0,1710.17938787,2025-03-09
80728.0,84007.0,77393.0,78561.0,2977.79268756,2025-03-10
78599.0,83568.0,76600.0,82869.0,2656.56371178,2025-03-11
82941.0,84437.0,80607.0,83620.0,2469.21846953,2025-03-12
83677.0,84287.0,79910.0,81079.0,1830.00089168,2025-03-13
81084.0,85294.0,80801.0,83975.0,1986.99511377,2025-03-14
83984.0,84449.0,83984.0,84347.0,87.88697147,2025-03-15
84362.0,85059.0,81983.0,82555.0,1178.20234353,2025-03-16
82569.0,84741.0,82466.0,84058.0,1198.89639605,2025-03-17
84058.0,84058.0,81138.0,82715.0,1290.21505333,2025-03-18
82694.0,87010.0,82567.0,86868.0,1926.60953491,2025-03-19
86870.0,87470.0,83631.0,84158.0,1877.13235545,2025-03-20
84179.0,84801.0,83142.0,84061.0,1146.50782993,2025-03-21
84061.0,84490.0,83682.0,83823.0,316.86484991,2025-03-22
83823.0,86116.0,83806.0,86084.0,649.91397891,2025-03-23
86084.0,88772.0,85541.0,87512.0,1888.33413141,2025-03-24
87488.0,88539.0,86321.0,87436.0,2134.77215325,2025-03-25
87448.0,88296.0,85869.0,86913.0,1552.95977276,2025-03-26
86966.0,87755.0,85828.0,87219.0,1289.3728971,2025-03-27
87224.0,87481.0,83544.0,84379.0,1392.33624956,2025-03-28
84384.0,84561.0,81629.0,82608.0,745.3934536,2025-03-29
82608.0,83500.0,81551.0,82359.0,840.38263469,2025-03-30
82367.0,83914.0,81287.0,82538.0,1937.3372797,2025-03-31
82537.0,85530.0,82417.0,85170.0,1504.00240153,2025-04-01
85171.0,88563.0,81188.0,82502.0,2861.64666347,2025-04-02
82477.0,83896.0,81200.0,83132.0,1777.45240819,2025-04-03
83182.0,84708.0,81659.0,83851.0,2005.88282699,2025-04-04
83852.0,84226.0,82358.0,83507.0,518.1818542999999,2025-04-05
83514.0,83741.0,77098.0,78342.0,2165.48130222,2025-04-06
78381.0,81180.0,74434.0,79127.0,4083.99710956,2025-04-07
79134.0,80836.0,76159.0,76244.0,2245.5090104,2025-04-08
76252.0,83565.0,74588.0,82595.0,4038.27621051,2025-04-09
82594.0,82722.0,78424.0,79543.0,1564.07737754,2025-04-10
79558.0,84257.0,78942.0,83384.0,1728.84098877,2025-04-11
83384.0,85892.0,82784.0,85274.0,847.63757574,2025-04-12
85277.0,86084.0,83031.0,83712.0,1210.92223051,2025-04-13
83774.0,85787.0,83680.0,84583.0,1425.88175716,2025-04-14
84583.0,86450.0,83612.0,83686.0,1162.91179825,2025-04-15
83632.0,85528.0,83102.0,84046.0,1593.44839937,2025-04-16
84045.0,85478.0,83751.0,84954.0,1119.58782405,2025-04-17
84954.0,85121.0,84310.0,84468.0,323.24096242,2025-04-18
84466.0,85611.0,84367.0,85069.0,631.49083813,2025-04-19
85074.0,85305.0,83974.0,85198.0,462.80974618,2025-04-20
85197.0,88527.0,85134.0,87505.0,2179.81586603,2025-04-21
87505.0,93928.0,87094.0,93481.0,2859.469206,2025-04-22
93482.0,94700.0,91970.0,93730.0,2423.4269158,2025-04-23
93730.0,94035.0,91700.0,94010.0,1192.7081751,2025-04-24
94010.0,95857.0,92891.0,94726.0,2287.68750103,2025-04-25
94720.0,95249.0,93934.0,94662.0,518.68073079,2025-04-26
94662.0,95353.0,93685.0,93769.0,582.20526798,2025-04-27
93780.0,95633.0,92846.0,95041.0,1571.43868511,2025-04-28
95040.0,95479.0,93775.0,94285.0,877.67378025,2025-04-29
94284.0,95269.0,92946.0,94181.0,1384.2436258,2025-04-30
94181.0,97470.0,94141.0,96535.0,1742.18663518,2025-05-01
96557.0,97938.0,96399.0,96925.0,919.20772116,2025-05-02
96926.0,96956.0,95800.0,95916.0,696.37418877,2025-05-03
95850.0,96295.0,94162.0,94316.0,562.77317581,2025-05-04
94301.0,95198.0,93550.0,94725.0,936.93369617,2025-05-05
94725.0,96895.0,93376.0,96814.0,1074.63503655,2025-05-06
96815.0,97717.0,95823.0,97054.0,1333.27237851,2025-05-07
97059.0,104159.0,96907.0,103261.0,2303.46314389,2025-05-08
103234.0,104332.0,102350.0,102991.0,1336.0859085499999,2025-05-09
102992.0,104985.0,102845.0,104809.0,624.26506624,2025-05-10
104809.0,104958.0,103369.0,104129.0,718.36832309,2025-05-11
104138.0,105706.0,100764.0,102796.0,1914.47205431,2025-05-12
102796.0,104997.0,101471.0,104135.0,1432.50405705,2025-05-13
104126.0,104357.0,102622.0,103531.0,1171.49377037,2025-05-14
103514.0,104184.0,101442.0,103793.0,1339.09330148,2025-05-15
103800.0,104570.0,103137.0,103506.0,994.76037696,2025-05-16
103503.0,103720.0,102668.0,103153.0,459.80988884,2025-05-17
103172.0,106635.0,103149.0,106520.0,905.17939556,2025-05-18
106520.0,107115.0,102126.0,105622.0,1677.9321234,2025-05-19
105630.0,107340.0,104232.0,106855.0,1462.42485262,2025-05-20
106891.0,110730.0,106141.0,109682.0,2430.79413683,2025-05-21
109696.0,112000.0,109252.0,111743.0,1375.74025669,2025-05-22
111742.0,111816.0,106827.0,107329.0,1588.22862639,2025-05-23
107319.0,109501.0,106908.0,107799.0,577.06680579,2025-05-24
107798.0,109383.0,106666.0,109068.0,908.97625311,2025-05-25
109114.0,110461.0,108759.0,109468.0,736.73662452,2025-05-26
109474.0,110789.0,107562.0,108980.0,1296.61250535,2025-05-27
108980.0,109307.0,106804.0,107811.0,1079.82738975,2025-05-28
107821.0,108924.0,105374.0,105578.0,1431.77890157,2025-05-29
105577.0,106329.0,103675.0,104034.0,1224.11022278,2025-05-30
103988.0,104947.0,103127.0,104646.0,483.31138627,2025-05-31
104646.0,105908.0,103832.0,105705.0,648.06747831,2025-06-01
105677.0,106001.0,103708.0,105905.0,941.7313758,2025-06-02
105890.0,106854.0,104947.0,105454.0,924.42389243,2025-06-03
105426.0,106036.0,104219.0,104745.0,791.94847355,2025-06-04
104734.0,105959.0,100426.0,101559.0,1374.3295089,2025-06-05
101558.0,105416.0,101159.0,104393.0,1474.94148302,2025-06-06
104416.0,105959.0,103992.0,105619.0,613.87145578,2025-06-07
105619.0,106507.0,105060.0,105792.0,353.13072588,2025-06-08
105791.0,110587.0,105389.0,110307.0,1163.27877626,2025-06-09
110311.0,110400.0,108403.0,110292.0,920.65276216,2025-06-10
110292.0,110398.0,108113.0,108678.0,717.4883123,2025-06-11
108670.0,108833.0,105731.0,105731.0,855.76506249,2025-06-12
105725.0,106209.0,102816.0,106118.0,1268.16488329,2025-06-13
106117.0,106250.0,104376.0,105464.0,516.90004886,2025-06-14
105475.0,106163.0,104532.0,105617.0,487.58970132,2025-06-15
105612.0,108990.0,105023.0,106829.0,932.05599039,2025-06-16
106853.0,107773.0,103388.0,104584.0,1157.65258947,2025-06-17
104617.0,105566.0,103521.0,104922.0,971.05031921,2025-06-18
104922.0,105254.0,103957.0,104688.0,464.84582604,2025-06-19
104682.0,106521.0,102309.0,103316.0,971.51619457,2025-06-20
103329.0,104013.0,100945.0,102139.0,817.52134527,2025-06-21
102198.0,103387.0,98240.0,101015.0,1366.05281274,2025-06-22
100990.0,106125.0,99705.0,105464.0,1771.47809411,2025-06-23
105418.0,106344.0,104695.0,106131.0,1158.17542632,2025-06-24
106132.0,108182.0,105872.0,107418.0,1202.13073102,2025-06-25
107417.0,108358.0,106640.0,107004.0,791.37974938,2025-06-26
107005.0,107794.0,106351.0,107100.0,1286.60711501,2025-06-27
107100.0,107584.0,106880.0,107348.0,204.99976689,2025-06-28
107353.0,108546.0,107239.0,108384.0,526.42907649,2025-06-29
108389.0,108800.0,106751.0,107179.0,809.671168,2025-06-30
107164.0,107560.0,105280.0,105709.0,918.59180036,2025-07-01
105698.0,109802.0,105130.0,108885.0,910.95167606,2025-07-02
108885.0,110557.0,108586.0,109648.0,902.39480928,2025-07-03
109647.0,109799.0,107303.0,108033.0,607.8822874,2025-07-04
108033.0,108416.0,107811.0,108240.0,219.21691172,2025-07-05
108240.0,109717.0,107858.0,109233.0,420.08244319,2025-07-06
109231.0,109711.0,107520.0,108287.0,708.78251782,2025-07-07
108286.0,109225.0,107471.0,108947.0,676.89664809,2025-07-08
108947.0,112040.0,108352.0,111287.0,1206.49472676,2025-07-09
111318.0,117000.0,110610.0,116031.0,1983.52144626,2025-07-10
116038.0,118839.0,115226.0,117579.0,1872.27005924,2025-07-11
117579.0,118227.0,116971.0,117464.0,657.61118852,2025-07-12
117464.0,119482.0,117256.0,119135.0,699.60199797,2025-07-13
119140.0,123236.0,118972.0,119879.0,2008.67990115,2025-07-14
119862.0,119945.0,115729.0,117769.0,5844.5567311,2025-07-15
117770.0,120086.0,117047.0,118718.0,1446.65793099,2025-07-16
118692.0,121000.0,117506.0,119275.0,1630.82389973,2025-07-17
119275.0,120900.0,116915.0,118022.0,1825.06401069,2025-07-18
118023.0,118553.0,117352.0,117916.0,499.25171162,2025-07-19
117917.0,118896.0,116551.0,117339.0,615.19846734,2025-07-20
117220.0,119682.0,116594.0,117437.0,1334.5015779999999,2025-07-21
117437.0,120297.0,116186.0,120011.0,1298.08983461,2025-07-22
120011.0,120165.0,117376.0,118813.0,980.23169548,2025-07-23
118795.0,119525.0,117201.0,118347.0,1079.42129756,2025-07-24
118400.0,118509.0,114518.0,117653.0,5661.93875187,2025-07-25
117652.0,118340.0,117196.0,117962.0,618.43322749,2025-07-26
117983.0,119798.0,117888.0,119469.0,579.57477524,2025-07-27
119514.0,119826.0,117400.0,118051.0,1062.35423495,2025-07-28
118068.0,119267.0,116928.0,117926.0,1161.32333055,2025-07-29
117926.0,118775.0,115784.0,117834.0,1043.63562888,2025-07-30
117833.0,118904.0,115512.0,115750.0,1022.71220262,2025-07-31
115749.0,116054.0,112680.0,113243.0,2329.78743891,2025-08-01
113243.0,114008.0,111987.0,112522.0,1093.67089437,2025-08-02
112522.0,114774.0,111919.0,114226.0,757.70817537,2025-08-03
114245.0,115732.0,114129.0,115051.0,933.27650923,2025-08-04
115051.0,115106.0,112660.0,114133.0,941.80637472,2025-08-05
114129.0,115729.0,113365.0,115030.0,1202.63711783,2025-08-06
115030.0,117675.0,114280.0,117515.0,1447.58301804,2025-08-07
117515.0,117661.0,115896.0,116675.0,1599.13538797,2025-08-08
116675.0,117929.0,116350.0,116495.0,985.99079289,2025-08-09
116490.0,119310.0,116490.0,119310.0,1018.22600871,2025-08-10
119312.0,122312.0,118043.0,118712.0,2061.10609204,2025-08-11
118711.0,120304.0,118214.0,120107.0,1834.33264903,2025-08-12
120113.0,123715.0,118940.0,123360.0,2624.51093464,2025-08-13
123360.0,124517.0,117201.0,118394.0,2568.14323965,2025-08-14
118393.0,119336.0,116856.0,117446.0,1480.94500475,2025-08-15
117445.0,118057.0,117252.0,117460.0,818.55779223,2025-08-16
117451.0,118626.0,117266.0,117490.0,822.50240192,2025-08-17
117465.0,117622.0,114706.0,116265.0,1938.43650897,2025-08-18
116295.0,116765.0,112702.0,112870.0,1676.74821297,2025-08-19
112870.0,114618.0,112353.0,114263.0,2261.15590441,2025-08-20
114263.0,114801.0,111972.0,112472.0,1865.84099631,2025-08-21
112471.0,117421.0,111658.0,116891.0,2747.02375092,2025-08-22
116908.0,116985.0,114536.0,115392.0,1011.7640787,2025-08-23
115391.0,115626.0,110671.0,113478.0,1706.85921657,2025-08-24
113491.0,113645.0,109283.0,110136.0,2458.05879872,2025-08-25
110128.0,112400.0,108717.0,111788.0,1921.06840005,2025-08-26
111789.0,112646.0,110381.0,111273.0,1115.69227815,2025-08-27
111272.0,113473.0,110876.0,112581.0,1313.36312523,2025-08-28
112581.0,112654.0,107488.0,108362.0,1977.32412474,2025-08-29
108376.0,108924.0,107389.0,108827.0,790.83013066,2025-08-30
108827.0,109503.0,108092.0,108269.0,747.36779711,2025-08-31
108268.0,109907.0,107270.0,109244.0,1584.06180608,2025-09-01
109255.0,111775.0,108426.0,111238.0,2118.59829056,2025-09-02
111238.0,112615.0,110550.0,111759.0,2089.17921268,2025-09-03
111758.0,112223.0,109343.0,110747.0,1931.55865495,2025-09-04
110738.0,113402.0,110226.0,110669.0,2214.24201717,2025-09-05
110668.0,111314.0,110021.0,110223.0,753.36082686,2025-09-06
110223.0,111597.0,110212.0,111144.0,1147.75813028,2025-09-07
111144.0,112935.0,110624.0,112098.0,1382.32507241,2025-09-08
112097.0,113279.0,110768.0,111531.0,1444.08044039,2025-09-09
111551.0,114348.0,110932.0,113988.0,1623.88652527,2025-09-10
113987.0,115533.0,113460.0,115533.0,1488.7439821,2025-09-11
115533.0,116805.0,114770.0,116108.0,2158.42031268,2025-09-12
116108.0,116364.0,115177.0,115981.0,637.92000888,2025-09-13
115980.0,116216.0,115190.0,115342.0,709.05249747,2025-09-14
115316.0,116786.0,114421.0,115387.0,1496.61808415,2025-09-15
115389.0,117006.0,114776.0,116837.0,1255.43431844,2025-09-16
116836.0,117323.0,114747.0,116477.0,2153.84805045,2025-09-17
116482.0,117968.0,116144.0,117125.0,2093.19820754,2025-09-18
117124.0,117506.0,115144.0,115702.0,1802.70990238,2025-09-19
115703.0,116197.0,115479.0,115759.0,1111.98890244,2025-09-20
115758.0,115901.0,115258.0,115292.0,789.19772796,2025-09-21
115275.0,115435.0,111986.0,112741.0,1951.76217647,2025-09-22
112741.0,113344.0,111463.0,112025.0,1468.03878727,2025-09-23
112025.0,114005.0,111115.0,113339.0,1320.90667792,2025-09-24
113351.0,113542.0,108652.0,109021.0,2615.57202808,2025-09-25
109021.0,110372.0,108676.0,109696.0,1849.1098284,2025-09-26
109694.0,109789.0,109130.0,109679.0,475.39719794,2025-09-27
109679.0,112375.0,109239.0,112203.0,789.14477935,2025-09-28
112203.0,114486.0,111597.0,114379.0,1866.13986072,2025-09-29
114359.0,114842.0,112714.0,114065.0,1873.80348877,2025-09-30
114079.0,118708.0,113982.0,118668.0,2297.03276139,2025-10-01
118674.0,121106.0,118355.0,120612.0,2079.67690093,2025-10-02
120645.0,123966.0,119353.0,122308.0,3097.07232266,2025-10-03
122329.0,122885.0,121575.0,122441.0,628.47218404,2025-10-04
122458.0,125725.0,122209.0,123519.0,1675.31764003,2025-10-05
123519.0,126272.0,123148.0,124728.0,2416.9019815,2025-10-06
124728.0,125235.0,120648.0,121395.0,2470.10489687,2025-10-07
121407.0,124220.0,121113.0,123345.0,2511.13170614,2025-10-08
123349.0,123819.0,119736.0,121695.0,2339.50892075,2025-10-09
121695.0,122582.0,109683.0,112996.0,4713.81894506,2025-10-10
112989.0,113444.0,109711.0,110764.0,2954.91390717,2025-10-11
110769.0,115854.0,109711.0,115090.0,2969.34386191,2025-10-12
115089.0,116035.0,113751.0,115265.0,1947.58068078,2025-10-13
115275.0,115508.0,109971.0,113078.0,2253.66732902,2025-10-14
113077.0,113655.0,110217.0,110804.0,2023.01367329,2025-10-15
110804.0,112012.0,107450.0,108206.0,3004.36833057,2025-10-16
108206.0,109261.0,103530.0,106476.0,4616.53928421,2025-10-17
106470.0,107534.0,106368.0,107220.0,852.54214319,2025-10-18
107214.0,109488.0,106137.0,108684.0,2023.09215463,2025-10-19
108683.0,111717.0,107452.0,110580.0,2416.65967333,2025-10-20
110580.0,114088.0,107460.0,108372.0,4329.34460736,2025-10-21
108324.0,109160.0,106101.0,107595.0,2975.12108444,2025-10-22
107572.0,111336.0,107510.0,110111.0,1735.25029935,2025-10-23
110110.0,112066.0,109731.0,111039.0,1412.66498963,2025-10-24
111038.0,111945.0,110704.0,111668.0,461.82280861,2025-10-25
111658.0,115447.0,111281.0,114551.0,953.31627049,2025-10-26
114551.0,116381.0,113856.0,114101.0,1510.78251849,2025-10-27
114101.0,116077.0,112218.0,112925.0,1398.6106738,2025-10-28
112920.0,113654.0,109265.0,110038.0,1666.55640703,2025-10-29
110037.0,111603.0,106303.0,108306.0,2489.03576718,2025-10-30
